NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	NRP1	36	1.7604265213012695	0.05509303	No	
row_1	CLSTN2	420	1.1611137390136719	0.018882804	No	
row_2	EMP1	449	1.136812448501587	0.053499915	No	
row_3	PLAU	465	1.125832200050354	0.09035326	No	
row_4	RREB1	843	0.9579588770866394	0.048157938	No	
row_5	LIMCH1	891	0.9370248317718506	0.07186077	No	
row_6	SORL1	954	0.9116877317428589	0.09163696	No	
row_7	INHBA	957	0.9105870127677917	0.12349048	No	
row_8	DNMBP	972	0.9050089120864868	0.15272313	No	
row_9	SPP1	1003	0.8971038460731506	0.17844473	No	
row_10	ANK3	1500	0.7596024870872498	0.105191976	No	
row_11	IGF2	1509	0.7577415704727173	0.13041934	No	
row_12	ITGB2	1634	0.7246482968330383	0.1310495	No	
row_13	DOCK4	2136	0.6038016080856323	0.051267825	No	
row_14	LRCH1	2167	0.5966129302978516	0.06634458	No	
row_15	DDX6	2387	0.5395950078964233	0.04123509	No	
row_16	TRIM2	2545	0.4925788938999176	0.026980251	No	
row_17	TGM2	3006	0.3317970931529999	-0.054157656	No	
row_18	DCBLD2	3110	0.29373082518577576	-0.064551964	No	
row_19	RUBCNL	3137	0.2837919592857361	-0.059749085	No	
row_20	ADGRA2	3175	0.269977867603302	-0.05765689	No	
row_21	PLA2G4C	3274	0.22814799845218658	-0.06936477	No	
row_22	PCDH9	3281	0.22468355298042297	-0.062617026	No	
row_23	ADAM19	3325	0.20836670696735382	-0.06391903	No	
row_24	SCN1B	3503	0.13582104444503784	-0.09485073	No	
row_25	FMNL2	3602	0.08752700686454773	-0.11154008	No	
row_26	SCN2A	3667	0.060204386711120605	-0.12233142	No	
row_27	NTRK3	3771	0.020759081467986107	-0.1423957	No	
row_28	ZEB1	3892	-0.047847405076026917	-0.16493335	No	
row_29	SLC6A15	3987	-0.10638593137264252	-0.18014689	No	
row_30	CEACAM1	3998	-0.11257554590702057	-0.1781783	No	
row_31	APOBEC3G	4147	-0.20403490960597992	-0.20083731	No	
row_32	VEGFC	4210	-0.2457175999879837	-0.204653	No	
row_33	TAPT1	4284	-0.29514437913894653	-0.20893908	No	
row_34	CFAP69	4328	-0.32545459270477295	-0.20609327	No	
row_35	GFAP	4408	-0.39686766266822815	-0.20798744	No	
row_36	RELN	4543	-0.5121029615402222	-0.21690606	Yes	
row_37	TFPI	4629	-0.5884275436401367	-0.21322589	Yes	
row_38	ZNF529	4644	-0.6026963591575623	-0.19470261	Yes	
row_39	SNAP25	4685	-0.6364916563034058	-0.18023254	Yes	
row_40	PNMA2	4724	-0.6740341186523438	-0.16402866	Yes	
row_41	ZNF528	4746	-0.6912325620651245	-0.14378257	Yes	
row_42	CSF2RA	4809	-0.7627484798431396	-0.12928252	Yes	
row_43	CMKLR1	4818	-0.774718165397644	-0.10345377	Yes	
row_44	KIF5C	4890	-0.8601747155189514	-0.08731986	Yes	
row_45	NAV3	4923	-0.939574658870697	-0.06049762	Yes	
row_46	MAPK10	4959	-1.023136854171753	-0.031321015	Yes	
row_47	PMS2P4	4979	-1.1064716577529907	0.004038727	Yes	
