NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	CSRP1	15	1.8865046501159668	0.031632554	Yes	
row_1	TIMP2	19	1.8503931760787964	0.06503255	Yes	
row_2	AEBP1	32	1.7765545845031738	0.09525215	Yes	
row_3	B2M	158	1.4258824586868286	0.09613382	Yes	
row_4	COL11A1	190	1.37579345703125	0.115138695	Yes	
row_5	BGN	206	1.356763243675232	0.13703531	Yes	
row_6	CIZ1	344	1.2327631711959839	0.13193658	Yes	
row_7	AHNAK	356	1.2225462198257446	0.15217684	Yes	
row_8	WSB1	379	1.1943717002868652	0.16967076	Yes	
row_9	PMP22	396	1.1819862127304077	0.1881526	Yes	
row_10	FHL2	410	1.1693534851074219	0.20701006	Yes	
row_11	EMP1	449	1.136812448501587	0.22020462	Yes	
row_12	PLAU	465	1.125832200050354	0.23785703	Yes	
row_13	PARVA	498	1.1071202754974365	0.25172144	Yes	
row_14	CCN2	531	1.0881075859069824	0.26523644	Yes	
row_15	BAG5	538	1.0841253995895386	0.28394565	Yes	
row_16	DSP	560	1.0741318464279175	0.29943234	Yes	
row_17	GSN	565	1.0719873905181885	0.31832364	Yes	
row_18	CD44	659	1.0271353721618652	0.31835988	Yes	
row_19	ZFP36L1	661	1.0268787145614624	0.33702996	Yes	
row_20	SERPINE1	692	1.0139604806900024	0.3495874	Yes	
row_21	CAPN2	715	1.004702091217041	0.36359546	Yes	
row_22	APP	775	0.9828956723213196	0.36970675	Yes	
row_23	TAGLN	796	0.9749266505241394	0.38357276	Yes	
row_24	COL1A2	838	0.9595511555671692	0.39290172	Yes	
row_25	INHBA	957	0.9105870127677917	0.3857311	Yes	
row_26	JUNB	961	0.9091408848762512	0.40183213	Yes	
row_27	CALD1	1064	0.8745049238204956	0.39723986	Yes	
row_28	LAMC2	1178	0.8408620953559875	0.38980076	Yes	
row_29	CCDC80	1211	0.8316708207130432	0.39860278	Yes	
row_30	ABCA2	1217	0.8297747373580933	0.41283998	Yes	
row_31	COL16A1	1264	0.8185407519340515	0.41856438	Yes	
row_32	BCL3	1275	0.8157188892364502	0.43153027	Yes	
row_33	COL1A1	1289	0.8127177357673645	0.44383323	Yes	
row_34	COL3A1	1297	0.8109443187713623	0.45731917	Yes	
row_35	TNC	1303	0.8091752529144287	0.47117776	Yes	
row_36	LTBP3	1348	0.797950029373169	0.47692892	Yes	
row_37	COL4A2	1433	0.775137186050415	0.4741571	Yes	
row_38	IGF2	1509	0.7577415704727173	0.4728889	Yes	
row_39	IGFBP7	1598	0.7365477085113525	0.46859747	Yes	
row_40	SLC41A3	1606	0.7319392561912537	0.48063138	Yes	
row_41	COL4A1	1614	0.7297543883323669	0.49262515	Yes	
row_42	TSHZ2	1745	0.7010024189949036	0.4791715	Yes	
row_43	ALCAM	1779	0.695077121257782	0.48526055	Yes	
row_44	GSTP1	1797	0.6907515525817871	0.49451154	Yes	
row_45	CCN1	1815	0.6871350407600403	0.5036961	Yes	
row_46	FBLN2	1965	0.6488458514213562	0.48543465	No	
row_47	CDC42EP1	2041	0.6293041110038757	0.48180592	No	
row_48	TNFRSF12A	2101	0.6150416731834412	0.4811566	No	
row_49	SFN	2256	0.5723310112953186	0.46047592	No	
row_50	SERPINF1	2391	0.5378233790397644	0.4432129	No	
row_51	CAVIN1	2594	0.47636550664901733	0.41104406	No	
row_52	CD37	2688	0.45028185844421387	0.40047845	No	
row_53	KLK10	2897	0.37456437945365906	0.36522308	No	
row_54	CACNA1E	3093	0.30190348625183105	0.331266	No	
row_55	ZADH2	3101	0.29826438426971436	0.33532953	No	
row_56	LAMA1	3168	0.27332770824432373	0.32698178	No	
row_57	PBX1	3179	0.26893216371536255	0.32989848	No	
row_58	TFEB	3600	0.08821060508489609	0.24643053	No	
row_59	ABCA7	3620	0.07849302887916565	0.24402386	No	
row_60	DDHD1	3706	0.04203983396291733	0.22757608	No	
row_61	NUPR1	4393	-0.38778236508369446	0.09572407	No	
row_62	CARD14	4565	-0.5268164873123169	0.07076282	No	
row_63	STARD8	4915	-0.922818124294281	0.017017972	No	
