NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ENTPD7	431	1.1509568691253662	-0.012232223	No	
row_1	ZFP36L1	661	1.0268787145614624	0.008149277	No	
row_2	TAGLN	796	0.9749266505241394	0.04428321	No	
row_3	EPHA1	1332	0.8013709783554077	-0.011499207	No	
row_4	IFI27	1462	0.7678971290588379	0.012242139	No	
row_5	DSG3	1660	0.7189468741416931	0.01913341	No	
row_6	ITGB4	1806	0.6890968084335327	0.03455561	No	
row_7	GMIP	1941	0.6537038683891296	0.049900513	No	
row_8	PLXNB1	2146	0.6011552810668945	0.04776005	No	
row_9	LPAR3	2442	0.5220507979393005	0.022190213	No	
row_10	ST3GAL1	2592	0.47700047492980957	0.023081046	No	
row_11	PPIL2	2601	0.4751966893672943	0.052225363	No	
row_12	RDX	2613	0.4721337854862213	0.08056783	No	
row_13	NTRK2	2682	0.4532683193683624	0.09622054	No	
row_14	MDFI	2931	0.36308911442756653	0.069819696	No	
row_15	BMPR2	3239	0.24571368098258972	0.023951273	No	
row_16	XIAP	3367	0.18931664526462555	0.010650228	No	
row_17	GABRB2	3429	0.16628172993659973	0.009138076	No	
row_18	PRDM11	3532	0.12366015464067459	-0.0033819743	No	
row_19	CFH	3871	-0.029552601277828217	-0.069477424	No	
row_20	CYBB	3922	-0.0629514530301094	-0.07546367	No	
row_21	DNAH9	4141	-0.2001185268163681	-0.10637549	No	
row_22	KCNC4	4248	-0.2728774845600128	-0.110043265	Yes	
row_23	FER	4282	-0.29405125975608826	-0.09765257	Yes	
row_24	MIA2	4339	-0.34245628118515015	-0.08675695	Yes	
row_25	GPSM2	4605	-0.5686174631118774	-0.103276856	Yes	
row_26	ZNF208	4668	-0.6217086315155029	-0.07551571	Yes	
row_27	AP4S1	4676	-0.628960907459259	-0.03621881	Yes	
row_28	PTPN11	4744	-0.6894416809082031	-0.005080127	Yes	
row_29	FCN1	4894	-0.8681756854057312	0.021126943	Yes	
