NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	ITGA6	171	1.399659276008606	0.06185545	No	
row_1	RIN2	860	0.9501734375953674	-0.011226726	No	
row_2	SLC16A2	950	0.9134510159492493	0.033688635	No	
row_3	LAD1	1490	0.7616100907325745	-0.022382157	No	
row_4	EPS8	1804	0.6893686652183533	-0.03794853	No	
row_5	SLC8B1	2111	0.6132675409317017	-0.057340328	No	
row_6	LRCH1	2167	0.5966129302978516	-0.027374534	No	
row_7	JCAD	2254	0.5725022554397583	-0.0053043817	No	
row_8	CHFR	2261	0.5711594820022583	0.03277	No	
row_9	MYLK	2277	0.5673787593841553	0.0687735	No	
row_10	TINAGL1	2294	0.562664270401001	0.10425155	No	
row_11	PDE3A	2741	0.42885622382164	0.044007808	No	
row_12	PCDH9	3281	0.22468355298042297	-0.04899023	No	
row_13	TG	3307	0.21372324228286743	-0.039321546	No	
row_14	LATS1	3409	0.17319679260253906	-0.047731824	No	
row_15	PLCB4	3651	0.06690993160009384	-0.09162103	No	
row_16	CORO2A	3826	-0.00806801114231348	-0.1260762	No	
row_17	CNTNAP3B	3867	-0.028226293623447418	-0.13218322	No	
row_18	DNAH7	3913	-0.059611573815345764	-0.13713776	No	
row_19	CYP3A5	4110	-0.17973728477954865	-0.1642129	Yes	
row_20	USP9Y	4169	-0.21773068606853485	-0.16090843	Yes	
row_21	KCNC4	4248	-0.2728774845600128	-0.1578354	Yes	
row_22	SCN7A	4392	-0.3873215615749359	-0.1599699	Yes	
row_23	CFAP74	4400	-0.3910342752933502	-0.13448487	Yes	
row_24	LPA	4524	-0.4967232346534729	-0.12507111	Yes	
row_25	CNTN2	4555	-0.51835697889328	-0.095457196	Yes	
row_26	OR1A1	4620	-0.5802241563796997	-0.06842941	Yes	
row_27	MTNR1A	4682	-0.6352046132087708	-0.037016705	Yes	
row_28	CYP46A1	4737	-0.6850664615631104	-7.6629117E-4	Yes	
row_29	CMKLR1	4818	-0.774718165397644	0.036418553	Yes	
