NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	BACE2	286	1.2828961610794067	-0.02128892	No	
row_1	SCD	552	1.0762056112289429	-0.044228595	No	
row_2	FBN2	576	1.0660194158554077	-0.018431736	No	
row_3	OBSL1	627	1.0449855327606201	0.0012941589	No	
row_4	SETD7	783	0.9810053110122681	-0.0020801653	No	
row_5	FERMT1	792	0.9776639938354492	0.024231248	No	
row_6	PLXND1	859	0.9502304792404175	0.03800847	No	
row_7	CRYBG1	1319	0.804639995098114	-0.031992994	No	
row_8	GPT2	1571	0.7444403171539307	-0.061575	No	
row_9	ADCY3	1705	0.7094077467918396	-0.0682519	No	
row_10	CILK1	1773	0.6959272623062134	-0.06194279	No	
row_11	ALCAM	1779	0.695077121257782	-0.04309719	No	
row_12	SDK2	1824	0.6843137741088867	-0.032460235	No	
row_13	VPS13C	1874	0.6696248650550842	-0.023255916	No	
row_14	DGKZ	1880	0.6687076687812805	-0.0051637013	No	
row_15	APBB2	1910	0.6591194272041321	0.0077923383	No	
row_16	DSG2	2014	0.6373838782310486	0.0051354906	No	
row_17	CARS2	2119	0.6112062335014343	0.0015281474	No	
row_18	SLC8A1	2293	0.5629644989967346	-0.017436408	No	
row_19	POLD1	2396	0.5369787812232971	-0.022759266	No	
row_20	EXPH5	2430	0.5262390971183777	-0.014410029	No	
row_21	POLD2	2469	0.5138762593269348	-0.0074269692	No	
row_22	APOBEC3C	2479	0.5119463205337524	0.005376154	No	
row_23	AP5B1	2485	0.5089607834815979	0.018904353	No	
row_24	PLEKHJ1	2576	0.48156261444091797	0.014429356	No	
row_25	MAPKAP1	2622	0.47013938426971436	0.018744688	No	
row_26	HSPA4L	2649	0.46217045187950134	0.026681615	No	
row_27	PROSER1	2673	0.45580580830574036	0.03504448	No	
row_28	SATB2	2690	0.4496830701828003	0.044650573	No	
row_29	MICAL2	2714	0.43780717253685	0.052499212	No	
row_30	CR1	2743	0.42857596278190613	0.05907115	No	
row_31	NEO1	2899	0.37377235293388367	0.038347997	No	
row_32	TNKS	2987	0.34059271216392517	0.030453226	No	
row_33	SIDT2	3027	0.3249407708644867	0.031835746	No	
row_34	MTR	3103	0.2961934208869934	0.025103595	No	
row_35	ADGRA2	3175	0.269977867603302	0.018432828	No	
row_36	ADSL	3252	0.23900490999221802	0.009864189	No	
row_37	RNF144A	3253	0.2388748824596405	0.016688917	No	
row_38	DOP1B	3282	0.2245568484067917	0.017431965	No	
row_39	CAMK1D	3517	0.1298397332429886	-0.02626528	No	
row_40	FANCE	3519	0.1290721446275711	-0.022780243	No	
row_41	RTL10	3712	0.038253653794527054	-0.060585216	No	
row_42	XAF1	3766	0.02319847233593464	-0.07065987	No	
row_43	PCYOX1	3896	-0.049319107085466385	-0.09538533	No	
row_44	PAWR	3994	-0.11059245467185974	-0.11187721	No	
row_45	BTBD11	4002	-0.11601072549819946	-0.109980896	No	
row_46	CYFIP2	4070	-0.1544961929321289	-0.11914064	No	
row_47	HEATR5A	4247	-0.27236998081207275	-0.14701535	No	
row_48	MTHFD2L	4302	-0.30746734142303467	-0.14917095	No	
row_49	TPD52L1	4355	-0.35577207803726196	-0.14954127	Yes	
row_50	ANKLE1	4362	-0.3613804578781128	-0.14043207	Yes	
row_51	STEEP1	4381	-0.37482842803001404	-0.1333698	Yes	
row_52	PALD1	4396	-0.38980334997177124	-0.1250693	Yes	
row_53	MAGI2	4582	-0.5428253412246704	-0.14704035	Yes	
row_54	BIVM	4607	-0.5687158703804016	-0.13565421	Yes	
row_55	PNMA2	4724	-0.6740341186523438	-0.13989766	Yes	
row_56	PSPH	4730	-0.6791110634803772	-0.12150821	Yes	
row_57	SLC47A1	4781	-0.7293323874473572	-0.110800624	Yes	
row_58	LRRK2	4783	-0.7326768636703491	-0.09007042	Yes	
row_59	RASGRP1	4794	-0.7465919852256775	-0.07076599	Yes	
row_60	TMEM45A	4907	-0.9041869640350342	-0.067623526	Yes	
row_61	NEDD4	4939	-0.9749447107315063	-0.04604945	Yes	
row_62	TIGD1	4949	-0.9995872378349304	-0.019314278	Yes	
row_63	FAM241A	4960	-1.0234886407852173	0.007901172	Yes	
